movieId,num_ratings,avg_rating,pct_of_all_ratings
2701,11038,2.292716071752129,0.05523412101586748
1088,11013,3.209207300463089,0.05510902108604353
1092,10998,3.341334788143299,0.055033961128149164
1285,10991,3.7586206896551726,0.054998933147798454
333,10962,3.3484765553731073,0.05485381722920269
529,10952,3.8507578524470416,0.05480377725727311
1690,10932,3.008598609586535,0.05470369731341396
910,10922,4.082677165354331,0.05465365734148438
1262,10904,4.137655906089509,0.054563585392011144
1372,10862,3.303213036273246,0.054353417509906916
1375,10813,3.2465088319615276,0.054108221647451986
51662,10807,3.672342000555196,0.05407819766429423
54286,10798,3.973096869790702,0.05403316168955762
785,10746,3.285222408337986,0.053772953835523815
44,10697,2.653874918201365,0.053527757973068885
56367,10668,3.851002999625047,0.053382642054473115
2407,10666,3.2893305831614477,0.053372634060087194
515,10661,3.9050276709501923,0.05334761407412241
1747,10608,3.514705882352941,0.05308240222289565
1466,10585,3.804818138875768,0.05296731028745762
1263,10572,3.9866628830874005,0.052902258323949174
852,10547,3.188299990518631,0.05277715839412522
5502,10532,3.2696069122673754,0.05270209843623086
969,10526,4.101558046741403,0.05267207445307312
3671,10519,3.876319041734005,0.05263704647272241
4085,10516,3.556913275009509,0.05262203448114353
5995,10515,4.053922967189729,0.05261703048395058
4262,10494,3.9430150562226034,0.052511946542898466
7143,10464,3.6942851681957185,0.05236182662710974
246,10432,4.042896855828221,0.052201698716935085
2005,10401,3.6091721949812516,0.052046574803953395
783,10389,3.2548368466647415,0.05198652683763791
261,10367,3.628918684286679,0.051876438899392835
1597,10362,3.320401466898282,0.051851418913428045
345,10312,3.6495830100853373,0.051601219053780165
55820,10248,3.994389149102264,0.051280963233430864
3911,10246,3.8369607651766544,0.05127095523904496
661,10228,3.314919827923348,0.05118088328957171
899,10219,4.0808787552598105,0.05113584731483509
4014,10207,3.744587048104242,0.05107579934851959
1059,10195,3.5838155958803335,0.0510157513822041
5010,10192,3.6868622448979593,0.05100073939062523
5299,10190,3.454072620215898,0.05099073139623932
2455,10174,3.3982209553764497,0.050910667441152
2161,10169,3.494984757596617,0.0508856474551872
2294,10163,3.303207714257601,0.05085562347202946
2023,10141,3.4124839759392565,0.050745535533784386
2105,10076,3.324831282254863,0.050420275716242136
252,10074,3.2227020051618025,0.05041026772185622
2080,10062,3.598389982110912,0.05035021975554072
4720,10055,3.7087021382396816,0.050315191775190025
1293,10028,3.993667730355006,0.050180083850980155
3255,10026,3.4959106323558746,0.05017007585659425
1339,10022,3.4337457593294753,0.050150059867822415
2278,9987,3.5673375388004405,0.0499749199660689
1569,9955,3.279256654947263,0.049814792055894244
355,9939,2.433494315323473,0.049734728100806924
22,9928,3.319399677679291,0.04967968413168439
673,9917,2.7134213976000807,0.04962464016256185
40815,9908,3.7234557932983448,0.049579604187825234
256,9890,2.7282103134479274,0.049489532238351994
3755,9876,3.0724989874443094,0.04941947627765059
1060,9846,3.8583180987202925,0.04926935636186186
3101,9759,3.421815759811456,0.04883400860607453
1371,9758,3.081574093051855,0.04882900460888158
5459,9753,2.922229057725828,0.04880398462291678
72998,9753,3.7765815646467753,0.04880398462291678
585,9713,2.6621538144754453,0.048603824735198475
1228,9711,4.083410565338276,0.04859381674081256
914,9707,3.911249613680849,0.04857380075204073
2770,9667,3.0795489810696184,0.04837364086432242
8644,9666,3.4598075729360644,0.048368636867129465
45722,9657,3.4694004349176764,0.04832360089239284
105,9620,3.326299376299376,0.048138452996253404
35836,9588,3.554182311222361,0.047978325086078764
6378,9574,3.573480259034886,0.04790826912537735
3000,9564,4.096298619824341,0.04785822915344777
3717,9543,3.066488525620874,0.04775314521239566
1084,9533,3.886447078569181,0.04770310524046609
762,9526,2.4097207642242284,0.04766807726011538
5679,9518,3.4264026055894097,0.04762804528257172
902,9499,3.853563533003474,0.04753296933590552
8784,9454,3.8277977575629363,0.04730778946222242
68157,9447,4.019635863237006,0.04727276148187172
31,9435,3.250344462109168,0.047212713515556226
5377,9401,3.6976385490905224,0.047042577610995666
2273,9388,3.402268853855986,0.04697752564748721
5902,9383,3.845092187999574,0.04695250566152242
52,9320,3.541148068669528,0.04663725383836609
4848,9307,3.818523691844848,0.04657220187485764
68954,9264,4.038266407599309,0.046357029995560455
1249,9227,3.8832773382464505,0.04617188209942102
2193,9217,3.451611153303678,0.046121842127491444
63082,9208,3.950477845351868,0.04607680615275482
1921,9204,3.744839200347675,0.046056790163982994
3039,9191,3.735828527907736,0.04599173820047454
30707,9159,3.8708920187793425,0.04583161029029989
6373,9159,3.2148160279506497,0.04583161029029989
1562,9144,2.1846019247594053,0.04575655033240553
198,9143,3.4170950453899156,0.04575154633521257
1343,9141,3.541078656602122,0.04574153834082665
277,9140,3.42335886214442,0.04573653434363369
3499,9136,3.7507114711033274,0.04571651835486186
1287,9106,3.8321985504063254,0.04556639843907313
1172,9100,4.154010989010989,0.045536374455915386
475,9083,3.925300011009578,0.04545130650363511
2248,9082,3.872880422814358,0.045446302506442146
4025,9075,3.030964187327824,0.04541127452609144
6863,9071,3.4529820306471173,0.04539125853731961
2539,9052,3.2342023862129916,0.04529618259065341
2021,9039,3.3096028321717004,0.04523113062714496
1120,9028,3.571942844483828,0.04517608665802243
1994,9026,3.5173941945490803,0.04516607866363651
2336,9009,3.895215895215895,0.045081010711356236
1267,8988,4.128504672897196,0.04497592677030412
48774,8969,3.8948043260118186,0.04488085082363792
33166,8967,3.865283818445411,0.04487084282925201
3256,8961,3.61700703046535,0.04484081884609426
1022,8954,3.5804109895018987,0.04480579086574356
1029,8951,3.493240978661602,0.04479077887416468
2694,8949,3.1176667784109955,0.04478077087977877
431,8946,3.695059244355019,0.0447657588881999
45,8933,3.3843613567670436,0.04470070692469144
1129,8891,3.3772354065909345,0.04449053904258722
2076,8875,3.831211267605634,0.044410475087499894
1271,8868,3.7381596752368065,0.04437544710714919
4447,8859,3.173665199232419,0.04433041113241257
3552,8832,3.696954257246377,0.04419530320820271
2002,8832,3.1832540760869565,0.04419530320820271
3702,8825,3.5377903682719545,0.044160275227852014
3006,8802,3.9312656214496706,0.04404518329241398
2150,8794,3.652831476006368,0.04400515131487032
7254,8764,3.691522136010954,0.04385503139908159
3703,8756,3.6472133394243946,0.04381499942153792
1405,8752,2.967150365630713,0.04379498343276609
1061,8740,3.635869565217391,0.0437349354664506
50872,8727,3.883866162484244,0.043669883502942146
6942,8716,3.799736117485085,0.043614839533819616
3785,8706,2.7693544681828626,0.043564799561890036
2078,8694,3.6534391534391535,0.04350475159557454
2058,8680,3.584216589861751,0.043434695634873136
6807,8665,3.845527986151183,0.04335963567697877
2968,8595,3.594822571262362,0.04300935587347173
3535,8593,3.503782148260212,0.04299934787908581
224,8581,3.4445868779862487,0.042939299912770325
1367,8581,3.0784290875189373,0.042939299912770325
1953,8571,3.9614397386535996,0.042889259940840745
1345,8569,3.4498191154160347,0.04287925194645483
2288,8557,3.7969498656071052,0.04281920398013933
4018,8554,3.136895019873743,0.04280419198856046
2580,8554,3.6965747018938506,0.04280419198856046
216,8547,3.2602082602082603,0.04276916400820976
724,8538,3.069688451628016,0.042724128033473134
2541,8529,3.2697268143979366,0.04267909205873652
4643,8524,2.7332824964805256,0.04265407207277173
1047,8522,3.43311429241962,0.042644064078385814
29,8520,3.952230046948357,0.0426340560839999
1918,8505,3.1001175778953556,0.04255899612610553
1947,8492,3.776789919924635,0.04249394416259708
5991,8485,3.5968768414849737,0.042458916182246384
6537,8479,3.113220898690883,0.04242889219908863
2871,8478,3.8188841707949988,0.042423888201895674
6870,8467,3.8517184362820363,0.04236884423277314
3082,8462,3.201607185062633,0.042343824246808354
455,8453,2.623447296817698,0.04229878827207173
2144,8453,3.6388856027445877,0.04229878827207173
4571,8420,3.364726840855107,0.042133656364704127
30749,8416,4.040221007604563,0.0421136403759323
5481,8415,2.9923351158645275,0.042108636378739336
2761,8407,3.8480432972522896,0.042068604401195676
180,8400,3.5872619047619048,0.04203357642084497
8464,8375,3.6583880597014926,0.04190847649102103
3489,8362,3.165929203539823,0.04184342452751257
2746,8347,3.285971007547622,0.04176836456961821
204,8335,2.949130173965207,0.041708316603302716
1042,8327,3.4500420319442777,0.041668284625759056
1274,8324,3.862806343104277,0.04165327263418018
4975,8318,3.3713633084876173,0.04162324865102243
1962,8317,3.7178670193579415,0.04161824465382948
1967,8305,3.6311258278145697,0.04155819668751398
5464,8284,3.6858401738290683,0.04145311274646187
4718,8268,2.9881470730527333,0.04137304879137455
1513,8252,2.9527387300048473,0.041292984836287225
2723,8239,3.048488894283287,0.041227932872778775
2427,8238,3.4068341830541393,0.04122292887558582
2420,8234,3.2864342968180713,0.041202912886813985
2490,8232,3.4124757045675413,0.04119290489242807
2124,8218,3.181309321002677,0.041122848931726665
2605,8202,3.1436235064618385,0.041042784976639345
4310,8198,2.820809953647231,0.041022768987867504
8622,8179,3.5772710600317885,0.040927693041201314
720,8171,4.109472524782769,0.04088766106365765
2724,8159,2.8577031498958205,0.040827613097342154
1272,8157,4.0442564668382985,0.04081760510295624
